feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
1.02933892220612,-1.217403793496952,3.6362475116558883,-2.6453292377687685,1.642016635993245,3.431459752798865,-0.63093083373779,1.6038403868646545,-2.2568544988718098,0.46795042213185173,1.8651960430088188,-6.353103680020963,-1.6220299327425622,-0.7883823708241009,0.29466642601652926,-1.1702807063967748,-1.1140813582330875,1.5994430106826374,-2.6227427373559102,8.80834813067675,1
1.662225807532093,1.0022361667029254,-1.3394345367818725,1.248225261216432,-1.2115277526196766,-2.194014184188113,1.3094441014026479,0.34390355269464123,1.382838136858367,1.5602555295309308,-1.8561220805670047,3.364347935046945,-0.7130926641293671,-0.562818845886623,-1.599119779385882,-1.9516029128828867,-1.3154413070498456,-1.184657275535163,3.2755675959018924,-8.738691776908244,0
0.5764976609030013,0.2172079375284009,-3.4701986985208335,2.7645535055172017,1.4472089091495919,4.030914575381372,1.782905600065144,-3.1686296591341776,3.394015589185376,-0.4647672239117277,-2.167077497819532,-6.672814775611553,-0.0009437246414654155,-0.5223343071105808,4.093851593608573,-1.1772264174512104,0.4685401615460691,0.17455661391836164,-3.0758130102097874,0.35405009593219655,1
2.9763843563160552,0.4762403533876659,-4.472088031811392,2.879430895433572,1.3757662525985768,-2.339229662374043,-0.754866196571921,-1.6145057444419009,0.32309902879822305,2.5299277492519523,-0.2603516451924077,-0.572114839867375,-0.36637877277978825,0.1456072018199418,0.7801604469976401,-0.993593003931448,-1.1204179189363892,-1.3980274085557316,1.3857103790949872,-7.3069288085600155,0
-0.2967771033777963,0.5055578532150077,4.095555939247976,-0.5110079502548014,1.2027015577581135,-1.9089532970415775,-0.9291363405097582,1.1665273616578795,-3.27189068509293,0.43623570480105506,0.6565768484034478,5.259541237858149,-0.809913135464885,3.303368811806233,1.842258971626771,-1.1909165059737268,0.678728069279419,0.7164018445380114,1.3746731638186613,-1.615282504038095,1
0.6680590923905374,0.05786404742675647,-1.847355708617862,2.933746678278636,0.007978422364441684,-1.8370465874194404,0.9764313771980682,-0.012742144298035107,1.566801734504824,-0.2655926332624114,-2.7007427413826575,4.370888697141804,-0.612133681601825,-0.1072277814843805,0.10566428733638521,0.6844504776364279,-0.4211988166129132,-0.6718406096511862,3.2192583973902544,-8.87471548398827,0
-1.0039385262264813,-0.7165734884241052,0.4495552080607668,0.9034037794592459,-4.842329328621608,-0.19112437538200533,-0.1231364353522676,-1.0118829585620146,0.9541481295960096,0.8095944359718859,3.5251440494440214,-0.8284101436249355,-1.22397691925931,-1.5563418248132461,-4.208275823793319,0.5308943142159493,0.858139070934016,0.7949067175978464,-1.3477055121216592,-1.7996129444286904,0
1.6598883417065824,-0.8341848487326238,0.9661704264261266,1.3754204212950725,-1.4752353676523304,-0.895754841077882,0.7154930967694852,-1.0666479768925812,-2.729634127341574,-2.2660520941492828,2.27582551532001,-2.789757268645799,-4.168645990523855,0.12714672190920018,-3.77851121624656,-0.35077820560155415,-0.22771961483575284,-2.187973818366507,-1.816482567425496,-4.602255850608038,0
1.9600152161408473,0.7534194635024307,-5.0684671157586525,-0.2784157681580197,1.6154279395591886,1.6624820814276733,1.1186323341542117,-3.0694402826804947,-1.2100017647961083,-0.6145387836910949,3.778166736620961,-8.36166115076551,-1.2923596518719815,-1.0972295571367228,-3.450390226727735,-0.856348518281204,-0.6116337366945591,-1.3587591540246018,-2.710089168449958,4.741017864526936,0
-1.4393421459454405,1.299987372262134,1.7842791074041109,2.5450046107265196,0.9757461600422315,-2.279277719443713,-1.8385186232720707,-0.22204842066856245,-0.07649422741219428,0.960305168086668,-4.410895113139423,9.008115642148118,-1.1834674005140622,3.206913729347389,2.2836882491081494,-1.7941918665494363,1.0831452126607344,-1.2173473046873,2.808664484107892,-9.652493339152748,0
-0.03227511116212778,-0.10435844943808653,3.5430846432827745,-1.9750989747871635,-4.250973536321295,-0.001308766066271394,0.06502463118878012,3.394451171283256,-1.0145381410322736,1.7754908492400483,-0.005208211202168522,1.5845546317671648,2.4794270352046546,0.9375394896230672,0.9591492350902472,-1.4791960183577666,0.13965167421589658,-0.5478382639729089,1.3660232233090044,0.5853091024185132,0
0.061667336031778874,0.10291739052323721,3.2608487563225945,-1.4811051236505626,1.3603866267890536,2.8468868584134466,1.2270345970488723,3.258185273940187,-5.486667496693565,-2.3140440660001054,2.4711960342177743,-2.031993192783423,-4.203470399772362,-0.7489512865804137,-5.8162215734217,1.6734418856229851,0.44174673637755724,-0.1281418231225877,0.984859981739985,6.541629421340657,0
-1.5617017115197207,-1.590141830680298,8.599645778900541,-1.0034442568575057,-1.32678630906776,-0.8393559151706933,0.11683017417218379,0.7691207804347318,-1.3360606128476855,-0.6646510975020625,1.1980091075738348,10.107865905353234,-3.97284970656123,3.680583199180484,-0.5782327951956417,-0.9028089269627998,0.8092646982419858,3.880756386008925,3.0383805157557457,-6.0428272505759395,1
